Aerial Duels Lost,Aerial Duels Won,Blocks,Passess Blocked,Shots Blocked,Shots on Target Blocked,Carries into Final Third,Carries into Penalty Area,Carries,Dispossessions,Miscontrols,Progressive Distance via Carries,Attempted Dribbles,Nutmegs,Successful Dribbles,npxG,xG,GCA,Red Cards,Yellow Cards,Crosses,Number of times fouled,Fouls,Own Goals,Offsides,Number of Penalty Kicks Conceded,Number of Penalty Kicks Won,Recoveries,Minutes,Pressures in Attacking 3rd,Pressures in Defensive 3rd,Pressures in Middle 3rd,Pressures,Successful Pressues,Receiving_Prog,Passes Received,Pass Targets,SCA,Goals,Shots,Shots on Target,Tackles in Attacking 3rd,Tackles in Defensive 3rd,Tackles in Middle 3rd,Tackles Attempted,Tackles Won,Team Country,Team Name,Touches in Attacking 3rd,Touches in Attacking Penalty Area,Touches in Defensive 3rd,Touches in Defensive Penalty Area,Touches in Middle 3rd,Touches,Player Name,Assists,Nationality,xA,Key Passes,Passes into Final Third,Interceptions,Passes into Penalty Area,Crosses into Penalty Area,Clearances,Errors,Age,MP,Dribbles contested,Number of times dribbled past,Dribblers tackled,Position 1,Position 2,Position 3
0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,2.0,27.0,1.0,4.0,3.0,8.0,1.0,1.0,6.0,7.0,0.0,0,1,0,0.0,1.0,0.0,1.0,0,ESP,Betis,5.0,1.0,4.0,1.0,5.0,13.0,Luiz Henrique,0,BRA,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,FW,,
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,5.0,16.0,0.0,4.0,4.0,8.0,0.0,0.0,7.0,7.0,1.0,0,1,1,0.0,1.0,1.0,2.0,1,ESP,Betis,4.0,0.0,3.0,1.0,10.0,17.0,Paul Akouokou,0,CIV,0.0,0.0,3.0,1,1.0,0.0,0.0,0.0,24.0,2.0,2.0,0.0,2.0,MF,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,ESP,Betis,0.0,0.0,1.0,1.0,0.0,1.0,Luiz Felipe,0,ITA,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,DF,,
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2,0,0,0.0,0.0,1.0,15.0,5.0,0.0,3.0,8.0,4.0,0.0,6.0,13.0,0.0,0,0,0,1.0,0.0,1.0,2.0,2,ESP,Betis,5.0,0.0,2.0,1.0,4.0,10.0,Loren Moron,0,ESP,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,28.0,2.0,1.0,0.0,1.0,FW,MF,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0,8.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,ESP,Betis,5.0,1.0,1.0,0.0,3.0,9.0,Fran Delgado,0,ESP,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,DF,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,ESP,Betis,7.0,3.0,0.0,0.0,0.0,7.0,Juan Miranda,0,ESP,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,FW,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,ESP,Betis,2.0,0.0,0.0,0.0,0.0,2.0,Andres Guardado,0,MEX,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,MF,,
5.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,249.0,0.0,2.0,760.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,3,0,0,0.0,0.0,45.0,446.0,1.0,19.0,6.0,26.0,6.0,3.0,277.0,282.0,3.0,1,6,3,1.0,4.0,1.0,6.0,4,FRA,Paris S G,20.0,12.0,193.0,46.0,166.0,351.0,Marquinhos,0,BRA,0.1,1.0,7.0,3,1.0,0.0,4.0,0.0,28.0,5.0,6.0,2.0,4.0,DF,,
1.0,0.0,2.0,2.0,0.0,0.0,18.0,3.0,316.0,11.0,6.0,868.0,26.0,2.0,17.0,2.8,2.8,7.0,0,0,4,10,1,0,0,0.0,0.0,25.0,438.0,23.0,2.0,13.0,38.0,16.0,40.0,324.0,377.0,33.0,3,22,13,4.0,0.0,1.0,5.0,5,FRA,Paris S G,193.0,28.0,9.0,1.0,203.0,382.0,Lionel Messi,4,ARG,1.9,13.0,37.0,1,22.0,1.0,0.0,0.0,35.0,5.0,2.0,2.0,0.0,MF,FW,
0.0,0.0,5.0,4.0,1.0,0.0,16.0,3.0,312.0,11.0,9.0,858.0,12.0,5.0,4.0,2.2,3.8,10.0,0,1,7,17,10,0,2,0.0,1.0,25.0,426.0,33.0,9.0,30.0,72.0,20.0,51.0,323.0,360.0,37.0,7,13,6,4.0,0.0,2.0,6.0,3,FRA,Paris S G,212.0,29.0,27.0,1.0,177.0,387.0,Neymar,6,BRA,3.9,21.0,20.0,1,13.0,0.0,0.0,0.0,30.0,5.0,4.0,2.0,2.0,MF,FW,
4.0,9.0,8.0,6.0,2.0,0.0,5.0,0.0,261.0,1.0,0.0,512.0,3.0,0.0,2.0,0.1,0.1,0.0,0,1,2,6,8,0,1,0.0,0.0,34.0,416.0,6.0,20.0,16.0,42.0,11.0,1.0,268.0,276.0,3.0,0,1,1,1.0,3.0,1.0,5.0,4,FRA,Paris S G,33.0,3.0,169.0,47.0,155.0,345.0,Sergio Ramos,0,ESP,0.0,0.0,11.0,8,1.0,1.0,5.0,1.0,36.0,5.0,4.0,0.0,4.0,DF,,
1.0,2.0,3.0,3.0,0.0,0.0,7.0,5.0,186.0,7.0,4.0,486.0,15.0,0.0,8.0,0.5,0.5,3.0,0,0,6,7,6,0,1,0.0,0.0,19.0,401.0,23.0,13.0,18.0,54.0,16.0,24.0,175.0,192.0,9.0,0,3,2,0.0,6.0,2.0,8.0,7,FRA,Paris S G,96.0,22.0,51.0,2.0,95.0,226.0,Nuno Mendes,2,POR,0.9,7.0,6.0,5,8.0,2.0,2.0,0.0,20.0,5.0,7.0,4.0,3.0,DF,,
2.0,5.0,7.0,6.0,1.0,0.0,5.0,2.0,406.0,8.0,3.0,889.0,8.0,0.0,8.0,0.0,0.0,0.0,0,1,0,12,6,0,0,0.0,0.0,48.0,385.0,26.0,29.0,49.0,104.0,40.0,9.0,397.0,413.0,6.0,0,0,0,2.0,10.0,9.0,21.0,16,FRA,Paris S G,99.0,5.0,125.0,13.0,306.0,498.0,Marco Verratti,0,ITA,0.1,2.0,37.0,4,5.0,0.0,2.0,0.0,29.0,5.0,18.0,9.0,9.0,MF,,
3.0,6.0,7.0,5.0,2.0,0.0,8.0,0.0,215.0,3.0,2.0,491.0,1.0,0.0,1.0,0.3,0.3,0.0,0,2,0,7,12,0,1,0.0,0.0,20.0,360.0,7.0,14.0,31.0,52.0,18.0,2.0,222.0,227.0,1.0,0,3,0,2.0,2.0,4.0,8.0,6,FRA,Paris S G,34.0,5.0,108.0,33.0,183.0,306.0,Presnel Kimpembe,0,FRA,0.1,1.0,17.0,8,0.0,0.0,6.0,0.0,27.0,4.0,7.0,3.0,4.0,DF,,
1.0,3.0,3.0,3.0,0.0,0.0,11.0,10.0,181.0,12.0,8.0,530.0,31.0,1.0,13.0,4.0,4.8,5.0,0,0,7,3,2,0,6,0.0,0.0,11.0,355.0,21.0,1.0,11.0,33.0,7.0,63.0,185.0,237.0,20.0,5,25,13,1.0,0.0,0.0,1.0,0,FRA,Paris S G,156.0,56.0,4.0,0.0,78.0,219.0,Kylian Mbappe,0,FRA,1.4,8.0,4.0,4,10.0,1.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,FW,,
1.0,3.0,8.0,7.0,1.0,0.0,7.0,6.0,196.0,2.0,1.0,450.0,6.0,1.0,4.0,0.8,0.8,2.0,0,1,8,3,4,0,0,0.0,0.0,22.0,353.0,23.0,14.0,21.0,58.0,19.0,16.0,182.0,201.0,15.0,2,5,2,5.0,3.0,3.0,11.0,6,FRA,Paris S G,108.0,16.0,50.0,3.0,109.0,250.0,Achraf Hakimi,1,MAR,0.9,9.0,2.0,8,10.0,5.0,0.0,0.0,23.0,5.0,10.0,4.0,6.0,DF,,
0.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,247.0,5.0,4.0,665.0,5.0,0.0,4.0,0.7,0.7,2.0,0,2,0,3,3,0,0,0.0,0.0,25.0,307.0,11.0,8.0,23.0,42.0,10.0,7.0,251.0,256.0,9.0,0,4,1,0.0,3.0,2.0,5.0,2,FRA,Paris S G,68.0,5.0,54.0,4.0,198.0,298.0,Vitinha,0,POR,0.0,1.0,22.0,7,3.0,0.0,3.0,0.0,22.0,4.0,8.0,6.0,2.0,MF,,
1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,48.0,1.0,0.0,120.0,3.0,0.0,2.0,0.0,0.0,0.0,0,0,2,3,0,0,0,0.0,0.0,9.0,133.0,2.0,2.0,7.0,11.0,4.0,2.0,51.0,57.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0,FRA,Paris S G,12.0,2.0,26.0,3.0,39.0,73.0,Nordi Mukiele,0,FRA,0.0,0.0,1.0,2,0.0,0.0,1.0,0.0,24.0,5.0,2.0,2.0,0.0,DF,,
2.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,59.0,1.0,0.0,166.0,0.0,0.0,0.0,0.1,0.1,0.0,0,0,0,0,0,0,0,0.0,0.0,9.0,128.0,1.0,3.0,1.0,5.0,2.0,1.0,59.0,60.0,4.0,0,1,0,0.0,1.0,0.0,1.0,1,FRA,Paris S G,9.0,1.0,30.0,15.0,53.0,87.0,Danilo Pereira,0,POR,0.0,0.0,3.0,3,0.0,0.0,2.0,0.0,30.0,3.0,1.0,0.0,1.0,DF,MF,
0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,78.0,0.0,1.0,187.0,2.0,0.0,2.0,0.3,0.3,0.0,0,0,1,1,3,0,0,0.0,0.0,10.0,118.0,6.0,6.0,11.0,23.0,5.0,10.0,77.0,81.0,3.0,1,2,1,0.0,0.0,1.0,1.0,1,FRA,Paris S G,22.0,6.0,20.0,0.0,53.0,90.0,Renato Sanches,0,POR,0.1,1.0,3.0,1,1.0,0.0,0.0,0.0,25.0,4.0,3.0,3.0,0.0,MF,,
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,2.0,2.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,2,0.0,0.0,6.0,86.0,6.0,4.0,6.0,16.0,2.0,9.0,32.0,45.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0,FRA,Paris S G,15.0,3.0,4.0,0.0,22.0,39.0,Pablo Sarabia,0,ESP,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,30.0,3.0,2.0,2.0,0.0,FW,MF,
0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,59.0,0.0,1.0,142.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,0,0.0,0.0,3.0,52.0,4.0,1.0,4.0,9.0,1.0,0.0,65.0,67.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0,FRA,Paris S G,11.0,1.0,15.0,3.0,56.0,76.0,Leandro Paredes,1,ARG,0.2,2.0,6.0,1,1.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,MF,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,52.0,2.0,0.0,0.0,0.2,0.2,2.0,0,0,3,0,0,0,0,0.0,0.0,3.0,49.0,4.0,2.0,3.0,9.0,1.0,7.0,20.0,23.0,2.0,1,2,2,0.0,2.0,0.0,2.0,1,FRA,Paris S G,9.0,4.0,6.0,1.0,10.0,25.0,Juan Bernat,0,ESP,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,29.0,3.0,2.0,1.0,1.0,DF,,
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,21.0,3.0,1.0,88.0,2.0,0.0,2.0,0.3,0.3,0.0,0,0,0,1,1,0,0,0.0,0.0,5.0,37.0,2.0,1.0,1.0,4.0,0.0,2.0,17.0,24.0,2.0,0,2,1,0.0,0.0,0.0,0.0,0,FRA,Paris S G,10.0,3.0,2.0,0.0,15.0,23.0,Hugo Ekitike,0,FRA,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,20.0,3.0,1.0,1.0,0.0,FW,MF,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,FRA,Paris S G,1.0,0.0,0.0,0.0,6.0,7.0,Warren Zaire-Emery,0,FRA,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,MF,,
1.0,6.0,4.0,4.0,0.0,0.0,5.0,0.0,384.0,2.0,2.0,667.0,4.0,1.0,3.0,0.0,0.0,0.0,0,0,5,4,1,0,0,0.0,0.0,45.0,441.0,7.0,8.0,15.0,30.0,12.0,3.0,403.0,415.0,6.0,0,0,0,0.0,2.0,2.0,4.0,4,ENG,Manchester City,75.0,1.0,81.0,10.0,363.0,498.0,Kyle Walker,0,ENG,0.1,2.0,64.0,3,3.0,0.0,5.0,0.0,32.0,5.0,7.0,5.0,2.0,DF,,
10.0,18.0,7.0,4.0,3.0,0.0,10.0,0.0,406.0,3.0,4.0,908.0,3.0,0.0,2.0,0.3,0.3,5.0,0,0,2,3,9,0,1,0.0,0.0,55.0,412.0,7.0,12.0,33.0,52.0,17.0,8.0,426.0,431.0,12.0,0,8,1,0.0,3.0,4.0,7.0,6,ENG,Manchester City,119.0,12.0,85.0,11.0,349.0,523.0,Rodri,2,ESP,0.3,3.0,46.0,5,2.0,0.0,8.0,0.0,26.0,5.0,5.0,3.0,2.0,MF,,
8.0,13.0,5.0,4.0,1.0,0.0,10.0,6.0,375.0,4.0,4.0,980.0,11.0,2.0,7.0,0.1,0.1,0.0,0,2,14,5,5,0,1,0.0,0.0,49.0,397.0,9.0,8.0,12.0,29.0,11.0,17.0,371.0,383.0,10.0,1,4,1,3.0,3.0,2.0,8.0,6,ENG,Manchester City,158.0,13.0,73.0,7.0,288.0,487.0,Joao Cancelo,0,POR,0.2,3.0,41.0,7,12.0,3.0,5.0,0.0,28.0,5.0,3.0,2.0,1.0,DF,,
5.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,53.0,3.0,8.0,76.0,1.0,0.0,1.0,5.8,6.6,2.0,0,0,1,3,6,0,1,0.0,1.0,6.0,391.0,21.0,1.0,13.0,35.0,13.0,31.0,81.0,142.0,7.0,9,22,11,0.0,0.0,1.0,1.0,1,ENG,Manchester City,55.0,34.0,4.0,2.0,41.0,100.0,Erling Haaland,1,NOR,0.4,2.0,2.0,0,3.0,0.0,1.0,0.0,22.0,5.0,0.0,0.0,0.0,FW,,
7.0,3.0,4.0,3.0,1.0,0.0,14.0,1.0,235.0,6.0,7.0,418.0,12.0,0.0,3.0,0.9,0.9,5.0,0,1,12,6,2,0,0,0.0,0.0,22.0,366.0,29.0,9.0,19.0,57.0,19.0,37.0,229.0,267.0,22.0,1,6,3,0.0,1.0,1.0,2.0,2,ENG,Manchester City,167.0,21.0,14.0,1.0,119.0,276.0,Phil Foden,3,ENG,1.1,11.0,11.0,4,8.0,3.0,0.0,0.0,22.0,5.0,2.0,2.0,0.0,FW,MF,
8.0,17.0,4.0,1.0,3.0,0.0,11.0,1.0,356.0,0.0,1.0,1123.0,1.0,0.0,1.0,0.3,0.3,0.0,0,0,0,2,6,0,0,0.0,0.0,42.0,403.0,6.0,3.0,18.0,27.0,13.0,0.0,377.0,382.0,4.0,0,4,1,0.0,0.0,3.0,3.0,3,ENG,Manchester City,35.0,9.0,128.0,22.0,334.0,459.0,Ruben Dias,0,POR,0.1,1.0,37.0,3,0.0,0.0,16.0,0.0,25.0,5.0,1.0,1.0,0.0,DF,,
5.0,0.0,5.0,4.0,1.0,0.0,14.0,5.0,235.0,4.0,3.0,676.0,6.0,0.0,4.0,0.9,0.9,6.0,0,0,26,5,3,0,0,0.0,0.0,19.0,377.0,18.0,5.0,12.0,35.0,16.0,33.0,252.0,270.0,25.0,1,13,5,2.0,2.0,0.0,4.0,3,ENG,Manchester City,188.0,13.0,23.0,4.0,122.0,308.0,Kevin De Bruyne,3,BEL,1.7,14.0,21.0,0,15.0,6.0,2.0,0.0,31.0,5.0,1.0,0.0,1.0,MF,,
7.0,3.0,4.0,3.0,1.0,0.0,9.0,1.0,230.0,3.0,2.0,523.0,7.0,1.0,2.0,1.2,1.2,6.0,0,0,5,3,4,0,2,0.0,0.0,19.0,351.0,10.0,6.0,11.0,27.0,8.0,30.0,268.0,286.0,23.0,2,10,3,0.0,1.0,2.0,3.0,3,ENG,Manchester City,120.0,23.0,28.0,5.0,188.0,322.0,Ilkay Gundogan,1,GER,1.5,15.0,23.0,5,6.0,0.0,1.0,0.0,31.0,5.0,4.0,2.0,2.0,MF,,
1.0,0.0,2.0,2.0,0.0,0.0,14.0,9.0,171.0,5.0,7.0,881.0,8.0,0.0,6.0,0.8,0.8,2.0,0,0,8,5,3,0,0,0.0,0.0,20.0,309.0,15.0,7.0,9.0,31.0,11.0,25.0,170.0,194.0,14.0,2,6,3,4.0,2.0,2.0,8.0,3,ENG,Manchester City,149.0,27.0,17.0,1.0,80.0,226.0,Bernardo Silva,2,POR,0.8,8.0,6.0,5,4.0,1.0,2.0,0.0,28.0,5.0,7.0,2.0,5.0,MF,FW,
0.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,212.0,0.0,0.0,762.0,0.0,0.0,0.0,0.1,0.1,2.0,0,1,0,2,2,1,1,0.0,0.0,22.0,281.0,1.0,6.0,9.0,16.0,7.0,1.0,224.0,225.0,2.0,0,1,0,1.0,1.0,1.0,3.0,2,ENG,Manchester City,12.0,2.0,98.0,17.0,180.0,263.0,John Stones,2,ENG,0.7,1.0,15.0,3,1.0,0.0,5.0,0.0,28.0,4.0,1.0,0.0,1.0,DF,,
1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,182.0,0.0,0.0,460.0,0.0,0.0,0.0,0.2,0.2,0.0,0,0,1,0,0,0,0,0.0,0.0,17.0,200.0,0.0,4.0,6.0,10.0,5.0,0.0,194.0,195.0,2.0,0,3,0,0.0,1.0,1.0,2.0,2,ENG,Manchester City,10.0,4.0,100.0,16.0,135.0,229.0,Nathan Ake,0,NED,0.0,0.0,12.0,2,0.0,0.0,7.0,0.0,27.0,3.0,1.0,0.0,1.0,DF,,
1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,153.0,0.0,4.0,333.0,7.0,0.0,6.0,0.5,0.5,2.0,0,0,10,2,0,0,1,0.0,0.0,11.0,189.0,14.0,2.0,6.0,22.0,5.0,19.0,145.0,158.0,11.0,0,5,1,2.0,0.0,0.0,2.0,1,ENG,Manchester City,120.0,10.0,3.0,0.0,53.0,170.0,Riyad Mahrez,0,ALG,0.3,6.0,6.0,1,7.0,2.0,0.0,0.0,31.0,4.0,2.0,1.0,1.0,FW,,
4.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,60.0,0.0,4.0,84.0,3.0,0.0,3.0,0.7,0.7,0.0,0,0,3,3,3,0,0,0.0,0.0,8.0,150.0,22.0,0.0,11.0,33.0,7.0,19.0,62.0,75.0,8.0,2,6,3,1.0,0.0,0.0,1.0,1,ENG,Manchester City,48.0,10.0,2.0,1.0,25.0,73.0,Julian Alvarez,0,ARG,0.4,2.0,2.0,0,2.0,0.0,1.0,0.0,22.0,4.0,2.0,2.0,0.0,FW,,
4.0,0.0,1.0,1.0,0.0,0.0,8.0,4.0,97.0,0.0,2.0,333.0,3.0,0.0,2.0,0.1,0.1,0.0,0,0,4,6,1,0,1,0.0,0.0,8.0,135.0,4.0,0.0,3.0,7.0,1.0,10.0,94.0,106.0,5.0,0,1,0,0.0,0.0,0.0,0.0,0,ENG,Manchester City,64.0,9.0,7.0,0.0,48.0,106.0,Jack Grealish,0,ENG,0.5,4.0,3.0,0,4.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,FW,,
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,4.0,53.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,2,3,1,0,0,0.0,0.0,2.0,41.0,2.0,0.0,1.0,3.0,1.0,4.0,31.0,32.0,1.0,0,0,0,1.0,0.0,0.0,1.0,0,ENG,Manchester City,24.0,4.0,0.0,0.0,12.0,35.0,Cole Palmer,0,ENG,0.0,0.0,2.0,0,1.0,0.0,0.0,0.0,20.0,3.0,1.0,0.0,1.0,MF,FW,
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.0,1.0,0.0,42.0,1.0,0.0,1.0,0.1,0.1,0.0,0,0,1,0,0,0,0,0.0,0.0,2.0,30.0,0.0,1.0,1.0,2.0,2.0,3.0,27.0,28.0,0.0,0,1,0,0.0,1.0,0.0,1.0,1,ENG,Manchester City,15.0,3.0,4.0,2.0,17.0,35.0,Sergio Gomez,0,ESP,0.0,0.0,5.0,0,2.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,DF,,
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,25.0,1.0,1.0,0.0,2.0,0.0,0.0,24.0,24.0,0.0,0,0,0,0.0,1.0,0.0,1.0,0,ENG,Manchester City,3.0,0.0,2.0,1.0,24.0,28.0,Rico Lewis,0,ENG,0.0,0.0,4.0,1,0.0,0.0,1.0,0.0,17.0,2.0,0.0,0.0,0.0,DF,,
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,7.0,8.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,ENG,Manchester City,2.0,0.0,0.0,0.0,7.0,8.0,Kalvin Phillips,0,ENG,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,MF,,
8.0,12.0,6.0,4.0,2.0,0.0,6.0,1.0,178.0,2.0,4.0,471.0,2.0,0.0,1.0,0.4,0.4,0.0,0,0,4,2,3,0,0,0.0,0.0,40.0,450.0,5.0,11.0,18.0,34.0,15.0,0.0,189.0,193.0,3.0,1,3,1,0.0,5.0,0.0,5.0,2,FRA,Marseille,35.0,8.0,108.0,34.0,156.0,284.0,Chancel Mbemba,0,COD,0.0,0.0,18.0,7,3.0,1.0,21.0,0.0,28.0,,4.0,1.0,3.0,DF,,
5.0,0.0,5.0,5.0,0.0,0.0,5.0,7.0,179.0,7.0,2.0,583.0,8.0,1.0,4.0,0.3,0.3,3.0,0,0,16,5,7,0,0,0.0,0.0,51.0,428.0,16.0,11.0,17.0,44.0,9.0,21.0,169.0,196.0,12.0,0,7,1,3.0,1.0,2.0,6.0,5,FRA,Marseille,127.0,22.0,69.0,8.0,123.0,305.0,Jonathan Clauss,2,FRA,0.6,5.0,18.0,8,7.0,3.0,8.0,0.0,29.0,,6.0,6.0,0.0,DF,,
6.0,4.0,8.0,8.0,0.0,0.0,10.0,8.0,229.0,17.0,15.0,694.0,21.0,0.0,13.0,0.6,0.6,3.0,0,1,13,5,10,0,0,0.0,0.0,30.0,428.0,23.0,18.0,22.0,63.0,18.0,18.0,201.0,236.0,16.0,3,10,5,4.0,7.0,3.0,14.0,6,FRA,Marseille,131.0,18.0,91.0,10.0,127.0,326.0,Nuno Tavares,0,POR,1.0,7.0,7.0,7,5.0,3.0,12.0,0.0,22.0,,7.0,2.0,5.0,DF,,
6.0,8.0,2.0,1.0,1.0,0.0,11.0,5.0,202.0,3.0,3.0,701.0,4.0,0.0,3.0,0.3,0.3,2.0,0,1,7,4,11,0,0,0.0,0.0,41.0,410.0,11.0,6.0,36.0,53.0,16.0,17.0,224.0,249.0,8.0,0,4,1,2.0,0.0,6.0,8.0,6,FRA,Marseille,101.0,21.0,41.0,3.0,175.0,296.0,Matteo Guendouzi,1,FRA,0.1,3.0,21.0,8,5.0,0.0,4.0,0.0,23.0,,4.0,3.0,1.0,MF,,
5.0,7.0,11.0,9.0,2.0,0.0,2.0,2.0,200.0,6.0,4.0,392.0,4.0,0.0,3.0,0.3,0.3,0.0,0,3,1,4,11,0,0,0.0,0.0,53.0,395.0,15.0,27.0,53.0,95.0,31.0,10.0,242.0,257.0,16.0,0,6,0,2.0,6.0,11.0,19.0,12,FRA,Marseille,71.0,6.0,78.0,8.0,214.0,342.0,Valentin Rongier,0,FRA,0.4,7.0,24.0,3,7.0,0.0,7.0,0.0,27.0,,4.0,1.0,3.0,MF,,
8.0,8.0,9.0,8.0,1.0,0.0,2.0,0.0,146.0,1.0,3.0,366.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,3,0,0,0.0,0.0,33.0,379.0,4.0,32.0,29.0,65.0,24.0,1.0,157.0,159.0,1.0,0,0,0,0.0,7.0,6.0,13.0,8,FRA,Marseille,10.0,1.0,131.0,29.0,122.0,244.0,Leonardo Balerdi,1,ARG,0.0,1.0,9.0,8,0.0,0.0,17.0,1.0,23.0,,9.0,5.0,4.0,DF,,
7.0,10.0,5.0,1.0,4.0,0.0,6.0,0.0,112.0,0.0,1.0,465.0,3.0,0.0,1.0,0.2,0.2,0.0,1,3,1,3,6,0,0,0.0,0.0,32.0,300.0,4.0,19.0,14.0,37.0,12.0,4.0,117.0,119.0,3.0,0,2,1,1.0,1.0,2.0,4.0,2,FRA,Marseille,20.0,7.0,97.0,32.0,98.0,199.0,Samuel Gigot,0,FRA,0.0,0.0,9.0,5,0.0,0.0,22.0,0.0,28.0,,4.0,1.0,3.0,DF,,
